@relation 'WDF-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,16'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute mu2 numeric
@attribute A2 numeric
@attribute sigma4 numeric

@data
1003901,40,4323.31,4,0,3,6,4,124.610938,100.741461,9,0.977307,18,1.36038,2.44898
1003906,48,3759.4,3,0,3,6,17,480.579673,291.441058,5,0.991049,18,1.187512,2.352941
1003907,40,0,6,0,3,2,13,253.706987,233.860379,7,2.320527,19,2.759601,2.325581
1003908,42,5639.1,2,0,3,6,2,369.387233,296.156227,4,1.352738,20,5.595428,1.538462
1003909,36,9398.5,4,0,3,6,16,128.56157,113.112249,4,1.655216,19,1.654273,1.15942
1003913,64,7518.8,3,0,3,6,17,350.885603,311.308054,7,1.738946,20,3.105258,2.051282
1003914,40,5639.1,4,0,3,6,15,161.080561,163.894931,5,0.870507,19,1.448789,1.960784
1003915,32,2819.55,3,0,3,6,15,148.318686,149.517835,5,1.738951,19,2.080251,1.851852
1003916,36,6578.95,3,0,3,6,16,228.950351,206.396218,5,1.870954,19,2.795582,1.960784
1003918,56,2255.64,7,0,3,6,15,329.394641,278.139575,8,2.753272,18,3.312891,2.033898
1003921,39,11278.2,1,0,3,6,4,153.059681,145.289055,7,1.031783,19,1.835286,2.564103
1003924,41,5639.1,6,0,3,6,17,312.495628,307.876495,7,1.569014,19,1.801287,2.5
1003928,38,1860.9,3,0,3,6,16,143.950358,132.159611,6,1.005419,19,3.631685,1.408451
1003930,43,9398.5,4,0,3,6,16,206.034493,176.125678,6,0.791319,18,3.69321,1.967213
1003931,41,3947.37,5,7,3,1,14,296.131062,254.226034,7,3.321754,20,3.387764,1.290323
1003932,44,1015.04,4,0,3,6,15,90.995734,100.334674,5,1.024263,19,2.363535,1.785714
1003943,39,1541.35,1,4,3,6,16,153.91364,127.90803,6,1.471174,19,1.743112,2.5
1003945,70,3383.46,4,0,3,6,16,149.753238,136.347707,10,1.398741,19,2.3412,2.325581
1003946,82,7518.8,3,0,3,6,16,560.915398,478.323182,6,3.504847,19,7.96726,1.754386
1003949,38,7518.8,3,0,3,6,15,279.271465,304.852102,8,0.983224,19,1.80078,2.083333
1003953,85,7875.94,4,0,3,6,16,263.273292,345.42991,8,1.808226,18,1.900043,3
1003958,53,9398.5,5,0,3,2,10,161.895101,157.8287,8,0.809294,20,2.276452,1.666667
1003960,40,6766.92,6,7,3,2,15,295.011892,272.282362,6,2.239451,18,3.199756,1.904762
1003970,43,2969.92,6,7,3,2,15,236.744601,268.679282,5,1.501239,19,2.18991,1.785714
1003973,45,9022.56,5,7,3,2,15,107.523301,131.950841,7,0.810419,19,1.58593,1.851852
1003974,43,751.88,4,7,3,2,16,70.975054,129.88992,7,0.539123,19,1.375766,2.439024
1003981,81,751.88,3,4,2,6,3,224.54138,197.553905,5,2.556147,18,2.407077,1.764706
1003982,68,22556.39,8,0,2,6,11,794.335905,900.875055,5,2.699027,19,3.22432,1.851852
1003984,52,13157.89,9,4,3,6,8,623.047117,598.186078,6,2.872388,17,7.227072,1.891892
1003985,90,1071.43,6,4,2,6,8,313.582207,269.237835,7,1.520983,18,5.089682,1.818182
1003987,236,24436.09,2,0,2,6,15,663.063742,633.116599,5,0.982722,18,5.564435,2.142857
1003988,66,3533.83,5,4,2,6,2,390.973581,319.047826,9,0.667465,17,3.525444,2.413793
1003990,58,2218.05,5,4,2,6,14,298.88952,264.15657,6,1.661827,18,4.025944,1.714286
1003993,76,9755.64,4,4,2,7,10,394.62211,334.38203,5,2.012711,17,4.548491,2.372881
1003994,66,10075.19,5,4,2,6,8,157.980411,102.258695,5,1.409756,18,1.259665,3.076923
1003997,32,4511.28,2,4,2,6,14,123.000927,121.287479,5,0.324522,17,0.585069,0.010041
1004002,68,5639.1,8,4,2,6,8,906.512538,776.676222,5,4.658618,18,7.791619,2.666667
1004003,12,1879.7,3,4,2,4,4,320.774201,254.273693,6,1.028875,19,1.73792,3.225806
1004004,71,1879.7,4,4,2,6,8,457.642116,356.395272,7,3.508376,18,5.198396,1.764706
1004006,57,12030.08,10,4,2,6,16,765.938307,670.136985,6,3.781944,18,9.222147,1.935484
1004009,90,3082.71,1,4,2,4,8,233.463511,204.004708,8,1.071997,17,2.497622,2.028986
1004013,72,714.29,5,4,2,6,8,146.363497,119.957997,6,0.933568,18,2.514525,1.463415
1004014,14,1503.76,1,4,2,4,8,158.068764,123.417816,7,0.490669,18,0.835391,3.076923
1004016,53,1503.76,2,0,2,6,20,385.868308,349.580455,6,1.440863,18,2.843711,2.264151
1004017,57,751.88,1,4,2,6,1,277.805809,205.485523,8,1.343702,17,1.53678,2.333333
1004019,50,939.85,2,4,3,6,8,214.218788,173.423788,5,1.363383,19,1.795655,2.564103
1004020,60,2819.55,5,4,2,8,7,473.459428,458.62937,5,0.488805,19,0.785564,2.5
1004023,14,714.29,6,4,2,2,8,106.762508,118.657765,6,1.119172,18,1.526016,2.44898
1004026,51,1503.76,8,4,2,6,3,239.326688,169.049538,8,1.065128,18,2.230935,1.754386
1004027,55,1879.7,2,4,2,6,10,125.846572,102.627776,6,0.773598,18,0.719106,1.960784
1004030,19,657.89,10,4,2,4,8,226.976076,233.167788,6,2.047253,16,3.822506,2.222222
1004033,58,1860.9,11,4,2,6,7,418.973669,353.217267,6,3.340077,18,6.715978,1.445783
1004034,30,714.29,3,4,2,1,8,311.525817,254.187326,5,2.290914,18,3.353788,1.886792
1004042,8,2819.55,1,4,2,8,6,139.029582,131.824617,6,1.490047,19,1.397824,1.587302
1004049,19,0,6,4,2,2,10,319.870838,349.470385,8,3.48043,18,5.341643,1.785714
1004051,17,3007.52,7,4,2,8,3,154.149215,149.907441,6,1.782517,18,1.568796,2
1004052,66,2932.33,7,4,2,6,8,123.924708,115.322015,6,0.774534,20,1.763759,1.333333
1004056,36,3421.05,2,4,2,6,9,291.788727,218.068348,5,2.16319,18,3.688371,1.100917
1004059,48,1541.35,0,4,0,4,10,126.844436,100.823499,8,1.797633,16,1.242485,2
1004061,23,1090.23,5,4,0,4,10,266.544387,204.075558,9,1.385789,17,1.934998,2.142857
1004063,12,2255.64,4,4,0,4,10,114.48497,118.416591,5,0.583213,19,1.067528,2.040816
1004064,103,3759.4,3,4,2,6,7,180.061658,157.299546,6,1.095647,20,2.675381,1.904762
1004067,75,3759.4,5,4,0,4,10,94.310864,92.52416,6,0.624976,19,1.794939,2.325581
1004070,41,0,1,4,2,6,9,116.125667,106.528295,5,1.053688,18,2.076406,1.411765
1004071,38,1503.76,3,4,0,6,16,128.485661,99.344538,6,2.052762,18,2.299436,2.4
1004075,36,3703.01,8,4,0,6,16,125.525828,121.567369,6,2.026511,19,4.320481,1.818182
1004077,104,1503.76,3,4,0,6,16,87.906936,88.404258,6,1.250741,19,2.289609,1.818182
1004080,126,7518.8,1,4,2,6,4,113.944348,114.578289,5,2.962975,19,2.421068,1.754386
1004081,45,7518.8,1,4,2,6,4,134.977714,121.209017,4,3.813698,18,3.049625,3.076923
1004085,52,751.88,8,4,0,4,10,461.096209,422.623671,4,9.634915,18,6.847276,2.105263
1004088,74,1541.35,0,4,0,4,4,96.083832,99.183701,6,0.75991,18,1.395397,1.15942
1004090,31,3421.05,9,4,0,4,10,121.146439,152.519802,6,1.520663,19,2.025042,1.886792
1004093,68,1541.35,3,4,0,6,10,404.692254,351.88597,6,3.053938,19,6.07308,2.222222
1004095,65,1541.35,3,4,0,6,10,178.612505,136.931356,6,1.412414,18,2.962937,2.352941
1004099,63,357.14,2,4,0,4,14,114.45731,96.187532,6,0.760648,18,1.216061,2.181818
1004103,66,2255.64,5,4,0,4,8,211.037107,168.653661,4,0.540434,19,1.992106,2.272727
1004105,31,676.69,5,4,0,1,4,196.841068,258.858239,6,1.735681,19,2.284853,1.5625
1004106,50,1503.76,4,4,0,6,4,241.46735,258.504304,6,1.472449,18,3.580843,3.076923
1004111,106,1503.76,3,4,0,6,13,183.798705,169.334813,6,3.093945,15,1.641465,2.941176
1004120,48,3289.47,10,4,0,6,6,1075.237871,756.125718,6,4.109406,20,4.170751,2.051282
1004123,88,3759.4,3,4,0,6,1,492.952689,388.368711,6,4.768079,20,4.19629,3.636364
1004124,74,2781.95,6,4,0,4,4,108.228479,98.992109,6,0.975434,19,1.999206,1.851852
1004125,80,939.85,3,4,0,1,4,195.46562,163.075783,8,0.545407,20,2.443844,1.632653
1004133,28,1879.7,2,4,0,4,4,90.441131,99.595199,8,0.569324,17,1.186813,2.372881
1004134,42,2443.61,9,4,2,6,4,531.794436,464.150233,8,6.790829,18,7.399883,2.222222
1004137,89,2218.05,3,4,0,4,16,101.51131,88.845503,6,0.506241,19,1.622394,2.325581
1004145,74,5639.1,4,4,0,4,16,235.165689,223.92248,6,2.934545,19,4.029932,1.538462
1004146,128,2218.05,6,4,0,6,16,119.351311,110.750538,6,0.544823,19,1.364202,1.960784
1004149,59,1503.76,4,4,0,4,16,657.084431,523.010676,7,2.969434,19,3.320392,2.564103
1004150,102,4097.74,8,4,0,6,16,123.831713,122.460238,5,0.987289,19,1.780472,1.639344
1004153,223,15037.59,1,7,3,6,5,340.72166,216.465029,6,0.484146,20,3.045026,2
1004154,74,5300.75,5,4,2,4,11,167.214636,97.42026,7,0.692053,19,1.565538,2.564103
1004155,156,676.69,6,4,2,6,4,149.236162,101.363119,7,1.524527,20,1.762382,1.25
1004156,31,11954.89,5,4,2,1,5,322.847876,202.877487,2,2.278404,19,2.948697,1.428571
1004158,50,5263.16,3,4,2,1,10,415.411478,287.3159,6,2.021529,19,4.095354,2.325581
1004164,97,2180.45,5,4,2,6,10,136.496196,99.270038,6,0.426993,19,1.380958,2.380952
1004167,79,3007.52,1,4,2,1,3,104.151373,95.069347,8,0.369461,19,1.304139,1.785714
1004173,41,1879.7,5,4,2,1,11,100.117046,96.944404,6,1.111296,19,1.328895,1.785714
1004177,47,0,1,4,2,1,10,168.532371,187.375714,9,0.74328,18,3.906419,2.033898
1004181,62,3383.46,5,4,2,1,11,266.438997,182.629044,7,0.655057,19,1.497819,1.515152
1004182,27,2631.58,5,4,2,4,3,331.226393,234.896103,6,0.482675,18,2.437487,1.2
1004184,172,1503.76,2,4,2,6,13,139.037942,117.796579,9,1.816964,18,3.259807,1.818182
1004185,84,1785.71,10,4,2,6,13,106.834432,106.30798,7,0.583972,20,1.606046,1.818182
1004188,146,357.14,2,4,2,6,10,107.237159,99.600119,6,0.423941,20,1.990206,1.37931
1004189,36,0,1,4,2,1,10,133.615748,125.346936,6,0.755823,19,1.60616,2.040816
1004194,50,6484.96,6,4,2,6,10,85.273263,71.489723,6,1.220712,19,1.346325,1.5625
1004198,164,6240.6,6,4,2,1,11,166.275229,126.932144,6,1.941098,20,2.372308,0.952381
1004201,115,2819.55,7,4,2,1,10,91.766791,113.095284,6,1.71921,19,1.344496,2.439024
1004210,82,3383.46,1,4,0,6,10,140.344648,120.545223,10,0.923573,19,1.414762,2.5
1004212,95,1071.43,8,4,2,6,5,334.306098,302.592642,6,0.834071,20,1.422663,1.818182
1004215,185,4323.31,3,4,2,1,10,228.938202,186.838442,7,0.746203,18,4.661555,2.033898
1004218,73,2725.56,3,4,0,1,10,530.655839,356.018815,8,1.849241,18,3.557174,3
1004221,11,3684.21,4,4,2,6,10,102.034657,89.739921,6,0.659636,18,0.540097,3.076923
1004228,87,3364.66,4,4,2,6,10,165.644385,127.173744,3,1.197579,19,2.04651,2.857143
1004232,56,4078.95,10,4,2,6,10,98.118739,72.833368,7,1.431177,19,1.281869,1.041667
1004233,46,4699.25,3,4,2,6,10,139.693916,89.720276,3,1.200257,19,3.466683,1.265823
1004237,32,7518.8,7,4,2,4,10,160.882679,148.521575,6,1.919434,19,2.053618,2.564103
1004239,15,0,2,4,2,1,11,122.263632,133.362725,7,0.45737,19,1.088744,1.785714
1004242,67,5639.1,6,4,2,1,10,424.359651,332.027105,4,0.836488,20,1.720986,2
1004243,168,11992.48,7,4,2,1,11,126.288951,104.22169,4,0.378683,20,0.675422,1.73913
1004244,163,1541.35,1,4,2,1,7,135.464148,95.139533,5,0.831781,20,0.992178,1.777778
1004246,109,6578.95,3,4,2,1,11,187.996819,124.181166,6,1.241266,19,2.880082,2.173913
1004249,145,1879.7,2,4,2,1,14,140.823876,95.555511,10,0.890463,14,1.117395,2.051282
1004250,202,11278.2,6,4,2,1,11,114.005216,104.664445,6,2.684424,19,3.425409,1.666667
1004252,44,0,2,4,2,1,11,164.995575,103.200386,7,0.765,18,2.339078,1.904762
1004267,121,2424.81,10,4,2,6,8,326.159777,242.22974,8,2.119577,18,6.355552,2
1004268,64,3082.71,2,4,2,2,8,123.358809,100.079631,5,0.104974,19,1.205088,1.960784
1004274,44,1315.79,7,4,2,6,6,107.837081,141.793574,7,0.416378,19,1.290261,1.818182
1004280,54,187.97,0,4,2,4,4,266.802521,265.840884,8,0.948007,16,2.386725,1.6
1004284,165,1879.7,6,4,2,2,4,224.918466,250.371393,6,1.253815,18,2.585593,2.307692
1004287,62,1541.35,4,4,2,4,8,589.696781,663.45009,6,7.569449,18,6.864666,1.290323
1004288,78,3759.4,5,4,2,6,4,1085.095961,1163.61295,9,8.27357,19,16.742776,2.173913
1004294,71,2969.92,6,4,2,6,3,168.190119,150.083056,7,0.716238,17,2.23279,2.641509
1004312,48,3759.4,3,4,2,6,8,245.825685,309.318334,6,0.205263,15,0.336293,1.538462
1004313,110,2819.55,3,4,2,6,8,86.269709,105.204825,9,0.932561,18,1.64169,2.173913
1004321,129,3082.71,2,4,2,6,3,188.26205,174.366722,5,0.568692,19,1.468618,2.5
1004326,193,3421.05,7,4,2,6,3,1181.905416,770.079907,8,6.665903,18,10.572909,2.553191
1004327,57,1541.35,1,4,2,6,3,155.670318,96.051157,6,0.372643,19,1.70076,1.123596
1004333,87,0,5,4,2,6,9,288.028729,291.594819,6,3.044044,18,5.167108,1.008403
1004334,99,7142.86,5,4,2,1,6,312.223029,285.820349,5,0.878079,19,2.631255,2
1004336,121,9022.56,14,4,2,6,8,293.018165,291.372985,6,2.177034,18,2.729661,2.666667
1004337,17,375.94,1,0,2,6,2,114.143429,112.966678,7,0.449798,18,0.527626,3.076923
1004342,19,1541.35,4,4,2,4,9,127.175444,131.250779,10,0.378378,18,0.373789,2.666667
1004343,25,357.14,3,4,2,6,9,196.962027,185.479767,8,1.017039,19,2.191207,1.162791
1004346,61,3759.4,1,4,2,4,16,631.491397,493.726073,6,6.460445,19,6.155235,2.325581
1004347,66,2218.05,7,4,0,4,10,313.053062,294.196195,6,3.206234,19,3.706452,1.265823
1004350,147,9398.5,2,4,0,6,12,277.180915,283.42615,6,1.995121,19,4.075624,1.449275
1004352,18.2,563.91,6,6,0,4,16,181.158242,181.412694,6,0.845772,18,1.883209,2.666667
1004355,50,1541.35,3,4,0,4,10,615.616693,371.794604,7,3.744786,19,2.962971,3.030303
1004365,44,2631.58,1,4,2,1,11,198.491096,187.898499,9,0.773051,18,4.299714,2.264151
1004367,520,131578.95,4,7,3,6,7,2058.453415,866.312166,8,19.455654,18,23.347594,3.157895
1004368,970,66729.32,4,7,3,2,4,1673.043764,1032.516622,7,25.823396,19,28.529372,1.851852
1004369,500,72368.42,4,7,3,6,5,1485.425698,726.047861,7,16.094755,19,17.060765,1.639344
1004371,704,122180.45,4,7,3,6,6,2931.023645,893.883771,6,22.640946,18,18.341412,3.2
1004372,500,66729.32,2,4,3,6,4,859.801958,331.735763,6,6.184967,19,9.086572,3.703704
1004373,600,131580.83,4,7,3,6,5,1085.365112,622.041373,8,6.959629,18,12.761077,2.105263
1004380,390,131578.95,2,7,3,2,3,1016.226182,362.179522,10,4.84924,18,10.478717,3.333333
1004381,520,84586.47,4,7,3,6,1,2304.659714,1134.054935,7,31.333623,18,20.018777,2.727273
1004383,300,84586.47,2,7,3,6,3,915.951698,412.612839,8,2.828749,20,3.914902,2
1004384,456,103383.46,4,7,3,6,6,2549.718359,737.250214,9,20.665929,19,11.338809,1.666667
1004386,450,84586.47,5,7,3,2,6,2004.065887,853.904484,7,22.453781,16,15.374128,3.478261
1004389,375,131580.83,4,7,3,6,5,1812.626323,594.452274,10,6.369908,19,11.252897,1.73913
1004391,450,103383.46,5,7,3,6,4,2378.610757,1236.307311,8,11.934864,20,12.262112,2.105263
1004393,700,131580.83,2,4,3,6,2,2697.639804,776.367654,7,8.242628,17,10.203486,3.076923
1004398,400,84586.47,2,7,3,6,3,2224.568976,1457.696051,7,20.954692,19,13.404165,2.325581
1004399,455,84586.47,4,7,3,6,5,2295.70399,1466.274019,7,20.818912,18,29.33358,2.790698
1004400,410,122180.45,4,7,3,6,2,2171.804038,605.383349,7,27.434604,19,29.982284,1.282051
1004403,520,131580.83,2,7,3,6,3,2021.058153,1100.627962,8,9.160643,18,14.680914,2.608696
1004405,520,122180.45,4,3,3,6,5,1124.021455,240.204997,7,4.76531,16,2.511649,0.882353
1004406,520,122180.45,4,3,3,6,5,1593.726597,470.41827,7,14.85773,20,15.101386,1.818182
1004409,600,84586.47,1,7,3,6,6,1351.627717,650.484601,8,15.52078,18,14.520342,2.307692
1004415,427,122180.45,2,7,3,6,5,3042.688523,819.681765,8,18.459307,18,12.185936,2.352941
1004416,500,122180.45,4,7,3,6,3,2636.635962,1783.332861,7,22.255228,20,30.68762,1.509434
1004419,800,131580.83,1,7,3,6,2,3007.126273,635.24503,7,15.96671,15,2.817484,0.5
1004420,800,131580.83,1,7,3,6,2,510.159188,277.801809,8,2.229058,18,2.967064,2.181818
1004423,650,131580.83,2,7,3,6,3,734.182709,280.090017,7,4.191645,19,7.443689,2.777778
1004425,650,131580.83,2,7,3,6,3,1672.820612,314.696667,7,2.04449,18,2.999357,1.290323
1004432,375,49812.03,1,7,3,6,3,2029.770198,706.650625,9,8.803405,18,3.623809,0.930233
1004433,500,131580.83,4,7,3,6,4,2418.239432,800.369212,7,10.951057,20,7.971852,1.176471
1004442,675,131580.83,5,4,3,6,4,1972.902236,557.829799,7,11.901624,19,19.858999,2.272727
1004443,675,131580.83,5,4,3,6,4,1603.52804,481.657801,7,11.379342,21,16.183972,1.714286
1004444,675,131580.83,5,4,3,6,4,1923.862542,486.617191,8,10.81875,21,3.749665,1.538462
1004447,860,84586.47,1,7,3,6,7,1094.168785,387.73462,7,10.290889,21,6.973192,1.333333
1004449,600,131580.83,5,7,3,6,4,3293.214551,1685.006282,7,22.159208,18,22.267127,3.428571
1004451,520,131580.83,3,3,3,6,1,2062.539236,604.630367,9,12.529288,14,6.237243,1.090909
1004453,520,131580.83,3,3,3,6,1,2565.528586,1075.768105,7,9.496931,19,6.10396,4.210526
1004464,450,84586.47,2,7,3,6,4,1200.420848,895.329039,8,10.946474,20,8.768327,2.857143
1004465,450,84586.47,2,7,3,6,4,714.217076,553.492677,7,5.126606,18,7.90125,2.790698
1004477,600,131580.83,1,7,3,6,2,576.954103,318.860486,8,1.632513,19,2.796543,2
1004478,600,131580.83,1,7,3,6,2,506.740043,281.178084,9,1.605653,17,2.315037,0.900901
1004483,23,1503.76,1,4,2,6,8,201.332439,168.521781,9,0.868546,19,2.475364,2.857143
1004487,36,1879.7,3,4,2,5,2,205.975973,177.436015,6,0.985554,18,2.313158,1.621622
1004497,159,3796.99,7,4,2,6,8,187.908645,188.455851,10,1.820468,18,4.130704,1.188119
1005533,250,192610.06,5,7,3,2,4,2058.474289,1094.721211,9,14.141158,19,15.236954,1.818182
1005539,300,133647.8,2,7,3,6,5,1800.725717,1217.224223,7,2.206681,19,4.570798,1.081081
1005540,425,192610.06,4,4,3,6,3,1780.170052,1579.797053,9,20.073235,19,11.826725,1.754386
1005545,375,117924.53,1,7,3,6,7,1144.718868,738.492262,10,7.557757,19,8.626342,1.25
1005546,450,133647.8,4,7,3,2,7,1710.393278,1298.859311,8,17.10524,18,19.491382,3.076923
1005559,500,133647.8,3,7,3,6,4,2011.368961,888.814771,8,9.709256,18,12.541601,2.608696
1005565,300,133647.8,4,7,3,6,1,1280.642154,870.249078,6,13.825675,19,21.29167,1.666667
1005566,350,117924.53,1,7,3,6,1,1021.738914,731.546038,6,16.275598,19,7.435993,1.724138
1005569,600,216194.97,4,7,3,6,2,1326.060481,950.513719,7,13.123838,17,15.262757,3.75
1005571,427,149371.07,2,7,3,6,5,2982.087116,1224.08086,10,15.644051,18,13.641164,2.608696
1005573,400,169025.16,1,7,3,6,8,2206.797685,1326.083458,8,17.421374,21,14.349247,0.638298
1005599,750,169025.16,5,4,3,6,7,1573.303536,646.522525,7,6.835592,17,10.498858,3.75
1005600,750,169025.16,5,4,3,6,7,1755.823299,602.61794,8,6.855664,19,4.707579,1.212121
1005602,408,149371.07,4,7,3,6,5,2490.029764,1278.561526,7,19.602145,19,31.870783,1.694915
1005604,457,169025.16,5,7,3,6,8,677.030064,511.409178,9,24.433713,21,21.114231,1.463415
1005607,650,216194.97,1,7,3,6,6,2953.892279,800.556832,9,1.733151,15,2.301668,1.538462
1005608,650,216194.97,1,7,3,6,6,463.045622,160.071146,7,2.279249,20,1.424795,1.111111
1005632,49,1477.99,3,4,2,4,8,114.746326,94.599956,6,1.134291,18,1.78659,1.714286
1005636,63,2955.97,2,4,2,2,9,87.525892,60.050525,9,0.189919,20,4.529346,1.702128
1005639,81,786.16,5,4,2,6,8,154.028393,146.873578,6,1.886506,18,3.165937,1.818182
1005641,23,628.93,1,4,2,4,8,247.18499,177.183145,8,1.103732,19,4.522902,3.225806
1005644,84,1477.99,0,4,2,6,4,139.157657,163.837692,10,0.399352,18,1.112247,2.272727
1005645,91,1808.18,2,4,2,6,4,133.998085,133.050299,6,1.710027,19,2.76618,1.333333
1005663,28,4716.98,0,4,2,6,5,1089.911149,952.516405,6,5.576278,19,9.288022,2.083333
1005676,70,1808.18,9,4,2,6,4,138.123899,152.939252,5,0.986408,18,1.742121,1.481481
1005679,117,3286.16,6,4,2,6,5,280.258009,208.242163,7,1.37515,19,4.530457,2.083333
1005683,24,6493.71,7,4,0,4,5,350.767207,231.959601,5,4.904649,19,1.984767,1.25
1005690,134,2688.68,3,4,2,6,5,145.804999,128.560122,7,1.820226,19,3.051491,2
1005704,65,2955.97,3,4,2,1,8,294.41867,344.186376,6,0.579755,19,1.281023,1.818182
1005709,123,3616.35,7,4,2,6,6,390.288852,295.161788,8,4.61203,18,6.484218,1.061947
1005713,42,786.16,2,7,3,2,18,173.806547,215.219689,9,0.989686,18,1.876899,2.5
1005714,67,2138.36,4,7,3,6,17,186.293166,223.257439,10,1.208625,15,1.956474,4.210526
1005715,43,314.47,1,0,3,6,19,214.849769,230.265954,6,1.576764,19,2.711471,1.612903
1005721,42,5974.84,3,5,3,1,19,139.860444,164.339369,6,1.642007,19,2.614057,1.960784
1005722,41,1902.52,4,0,3,6,2,129.105267,159.804348,7,1.192726,18,2.015965,2.727273
1005728,40,2955.97,2,0,3,6,18,194.663299,167.810997,9,0.948813,18,2.492071,2.727273
1005729,40,5503.14,1,0,3,6,18,147.985536,152.290035,7,0.406779,22,1.379477,0.833333
1005730,61,2500,2,0,3,6,18,145.939575,152.030032,7,1.330454,18,0.986615,3
1005732,40,2342.77,5,0,3,6,18,322.385155,435.444102,6,2.175717,19,5.573857,1.408451
1005742,40,1022.01,4,0,3,6,18,187.163094,113.721742,8,0.786855,19,1.346071,1.851852
1005744,40,1682.39,3,0,3,6,18,220.567909,146.217784,5,1.59638,18,1.671003,1.886792
1005745,40,660.38,4,0,3,6,18,150.453128,99.926917,7,1.158598,20,1.073396,1.666667
1005747,41,1477.99,0,0,3,6,18,412.828093,217.554697,10,1.611286,19,1.625853,1.754386
1005748,40,5503.14,4,0,3,6,18,181.321054,109.35678,7,0.846141,19,1.412952,1.860465
1005769,45,5503.14,5,7,3,6,18,303.890785,258.068075,7,1.95972,19,2.002606,2.564103
1005797,42,707.55,3,0,3,6,18,134.117929,86.650578,7,1.106474,17,1.469579,2.745098
1005798,41,7075.47,4,0,3,6,14,299.958035,310.200823,6,2.748648,19,4.179442,1.470588
1005802,46,471.7,5,7,3,2,20,313.766894,253.349001,6,2.381184,20,4.735675,1.111111
1005822,75,4323.9,2,4,2,6,11,333.700061,210.526881,7,1.061836,17,1.064705,2.564103
1005823,170,3474.84,7,7,2,6,11,406.884395,350.278309,5,3.34964,18,2.671668,2.105263
1005825,138,1477.99,2,4,2,6,11,644.907752,717.353981,6,0.903498,18,4.285138,2.264151
1005826,71,46383.65,1,4,2,6,11,287.356002,281.204895,7,0.969318,16,1.957965,3.636364
1005828,54,3050.31,3,4,2,6,16,316.717712,256.311596,6,2.671808,17,3.953229,1.521739
1005829,71,5503.14,6,4,2,6,16,338.355431,289.564205,6,2.554576,18,2.070698,1.754386
1005832,125,314.47,5,4,2,6,1,114.02574,108.768111,6,1.325128,18,1.396352,2.105263
1005840,25,157.23,5,4,2,4,11,711.35061,481.80618,5,7.162282,18,13.068012,2.105263
1005841,23,628.93,1,4,2,4,20,335.954793,323.833584,9,2.348832,19,2.394616,2.272727
1005842,18,1588.05,3,4,2,6,7,261.1461,135.277663,8,4.539968,17,7.00306,1.714286
1005844,59,1022.01,5,4,2,4,11,348.90505,415.724031,5,3.789465,17,5.498194,2.857143
1005847,11,2358.49,3,4,2,6,11,101.346142,154.469226,10,0.57173,18,1.677163,2.033898
1005854,123,1257.86,2,4,2,6,11,292.436349,178.000134,6,1.756216,18,3.29306,1.5
1005855,60,1477.99,8,4,2,6,11,295.355188,137.389698,5,0.524117,19,1.198142,1.694915
1005860,52,12578.62,1,4,2,6,11,234.726818,211.808645,6,0.806764,18,1.509029,1.935484
1005861,45,1776.73,7,4,2,4,11,336.866505,229.533497,4,1.541064,17,3.281424,2.45614
1005865,59,1477.99,2,0,2,6,11,156.490143,97.839642,7,0.28767,17,2.280611,2.153846
1005868,24,6525.16,8,4,2,4,11,180.650607,146.42506,6,1.817431,14,1.661549,1.818182
1005871,92,2138.36,10,4,2,6,11,461.600316,374.375249,6,2.058896,18,4.598407,1.37931
1005872,20,660.38,3,4,2,1,11,603.411019,492.427805,5,4.831122,17,7.496746,2.413793
1005873,13,1257.86,1,4,2,4,1,165.578099,119.934303,8,0.906921,18,3.239385,1.165049
1005877,22,314.47,2,4,2,4,11,93.203137,100.342691,9,0.983134,18,2.308882,1.481481
1005882,22,0,1,4,2,4,11,360.160827,287.916105,4,3.032207,17,6.565103,0.864198
1005883,99,2468.55,5,4,2,6,11,401.113551,303.417971,6,2.939406,19,3.249191,1.449275
1005896,79,1477.99,4,4,2,6,11,285.504375,410.05103,6,3.434176,17,5.74513,1.555556
1005902,64,10220.13,5,4,2,6,11,1406.734418,1634.575032,6,15.469484,18,17.051878,1.5
1005906,34,0,0,4,0,1,7,185.627421,164.979983,6,0.871362,19,1.002203,1.333333
